"","NAME","gender","prc_under18E","prc_under18M","prc_over65E","prc_over65M"
"1549","Redding","Female",0.333333333333333,0.858890228687708,0.333333333333333,0.75429977137729
"1550","Redding","Male",0.258064516129032,0.570741365100414,0.451612903225806,0.61428322686991
"1551","Redfield","Female",0.320413436692506,0.156939827861348,0.175710594315245,0.0801985816995014
"1552","Redfield","Male",0.245382585751979,0.108509903779115,0.16622691292876,0.0833529847326256
"1553","Reinbeck","Female",0.205761316872428,0.0639742030078032,0.228395061728395,0.0594671434061896
"1554","Reinbeck","Male",0.203846153846154,0.0581622544877954,0.243589743589744,0.0663599823825031
"1555","Rembrandt","Female",0.142857142857143,0.117225461240782,0.351648351648352,0.202505689125238
"1556","Rembrandt","Male",0.117647058823529,0.18128978404747,0.352941176470588,0.305921541979091
"1557","Remsen","Female",0.292433537832311,0.091648183169273,0.196319018404908,0.0675139129184503
"1558","Remsen","Male",0.241183162684869,0.0929974042603192,0.176336746302617,0.0709899308555458
"1559","Renwick","Female",0.234234234234234,0.178189556467269,0.144144144144144,0.177102654342133
"1560","Renwick","Male",0.189655172413793,0.136498209158351,0.21551724137931,0.148227468873537
"1561","Rhodes","Female",0.128571428571429,0.157418390828165,0.314285714285714,0.250315003544701
"1562","Rhodes","Male",0.322147651006711,0.206706680276679,0.120805369127517,0.107357541369727
"1563","Riceville","Female",0.184914841849148,0.0865465316220268,0.301703163017032,0.111133127532264
"1564","Riceville","Male",0.294372294372294,0.150063935764242,0.196969696969697,0.092751134876409
"1565","Richland","Female",0.234615384615385,0.109339162988087,0.173076923076923,0.0835530734091678
"1566","Richland","Male",0.30078125,0.120377786103072,0.203125,0.110541408255374
"1567","Rickardsville","Female",0.255555555555556,0.224609400328769,0.3,0.252552402580896
"1568","Rickardsville","Male",0.25,0.209631372890605,0.1875,0.135707126514646
"1569","Ricketts","Female",0.365853658536585,0.463374540743308,0.268292682926829,0.366205583216886
"1570","Ricketts","Male",0.155172413793103,0.153292296500234,0.189655172413793,0.287719661090947
"1571","Ridgeway","Female",0.182539682539683,0.130558833165692,0.119047619047619,0.108936175880987
"1572","Ridgeway","Male",0.137404580152672,0.136710995734962,0.083969465648855,0.066483472528672
"1573","Rinard","Female",0.111111111111111,0.78022347206543,0.388888888888889,1.07743903151695
"1574","Rinard","Male",0.0476190476190476,0.80978101441921,0.619047619047619,0.988643928351842
"1575","Ringsted","Female",0.15,0.0951449551999474,0.185,0.104306881963752
"1576","Ringsted","Male",0.213930348258706,0.129458197208973,0.134328358208955,0.0996093250032039
"1577","Rippey","Female",0.303030303030303,0.221303948576676,0.0909090909090909,0.12563916530018
"1578","Rippey","Male",0.350515463917526,0.21675720674119,0.175257731958763,0.108378603370595
"1579","River Sioux CDP, Iowa","Female",0.318181818181818,0.949714529380508,0.227272727272727,1.06372056214415
"1580","River Sioux CDP, Iowa","Male",0.333333333333333,1.30979218029257,0.333333333333333,1.56914697279198
"1581","Riverdale","Female",0.17,0.112043786083834,0.26,0.116516264959018
"1582","Riverdale","Male",0.190721649484536,0.118085956777886,0.242268041237113,0.110462188551302
"1583","Riverside","Female",0.275675675675676,0.122738601235181,0.147747747747748,0.0623856178250352
"1584","Riverside","Male",0.154296875,0.0698110212219765,0.134765625,0.0704171153518572
"1585","Riverton","Female",0.238938053097345,0.193511742202842,0.212389380530973,0.157749304665223
"1586","Riverton","Male",0.125,0.138716569601937,0.171875,0.102059614903447
"1587","Robins","Female",0.244055068836045,0.0616544310113222,0.145807259073842,0.0467137230874875
"1588","Robins","Male",0.257731958762887,0.0598489261406318,0.13631156930126,0.0420288416990598
"1589","Rochester CDP, Iowa","Female",0,0.714285714285714,0.357142857142857,1.08497570109658
"1590","Rochester CDP, Iowa","Male",0,0.588235294117647,0.205882352941176,0.760397844949849
"1591","Rock Falls","Female",0.305882352941176,0.251448275631518,0.152941176470588,0.196844444422758
"1592","Rock Falls","Male",0.24,0.180339235886149,0.16,0.169341522111711
"1593","Rock Rapids","Female",0.229696472518458,0.0634363551690906,0.259228876127974,0.0639492652514949
"1594","Rock Rapids","Male",0.35812274368231,0.0773317414900038,0.155234657039711,0.0456990866540323
"1595","Rock Valley","Female",0.258506616257089,0.119674693711667,0.217391304347826,0.0814598605160755
"1596","Rock Valley","Male",0.281282860147213,0.0963170390331475,0.152471083070452,0.0658365660798125
"1597","Rockford","Female",0.237442922374429,0.104334135012764,0.248858447488584,0.107365378871174
"1598","Rockford","Male",0.26338329764454,0.110400767028141,0.154175588865096,0.0643202419163821
"1599","Rockwell","Female",0.197278911564626,0.100987159452383,0.26530612244898,0.10295064202533
"1600","Rockwell","Male",0.416161616161616,0.159171638055658,0.18989898989899,0.0782908320508981
"1601","Rockwell City","Female",0.222451081359423,0.061537687377527,0.304840370751802,0.0724572712194209
"1602","Rockwell City","Male",0.177570093457944,0.0503399230449682,0.0970524802300503,0.0268714716245343
"1603","Rodman","Female",0.0909090909090909,1.5476627173321,0.363636363636364,1.93750103278217
"1604","Rodman","Male",0,2.22222222222222,0.333333333333333,2.57267481286108
"1605","Rodney","Female",0,0.909090909090909,0.272727272727273,0.96805403332337
"1606","Rodney","Male",0.565217391304348,1.05045559785322,0.130434782608696,0.469724774951507
"1607","Roland","Female",0.315384615384615,0.147873580627117,0.156923076923077,0.0673863871422694
"1608","Roland","Male",0.229619565217391,0.095879500608229,0.0842391304347826,0.0424719677705576
"1609","Rolfe","Female",0.240625,0.121002139379961,0.178125,0.0836845808595521
"1610","Rolfe","Male",0.340153452685422,0.143276474702711,0.219948849104859,0.128984047903878
"1611","Rome","Female",0.125,0.257074912915855,0.0833333333333333,0.439318448584822
"1612","Rome","Male",0.403846153846154,0.298494401656219,0.0576923076923077,0.44292090662784
"1613","Rose Hill","Female",0.144444444444444,0.220194763520912,0.0888888888888889,0.214596312884051
"1614","Rose Hill","Male",0.318840579710145,0.309334094510852,0.181159420289855,0.191463278708961
"1615","Roseville CDP, Iowa","Female",NA,NA,NA,NA
"1616","Roseville CDP, Iowa","Male",NA,NA,NA,NA
"1617","Rossie","Female",0.288888888888889,0.637594932279138,0.355555555555556,0.724868466380496
"1618","Rossie","Male",0.0277777777777778,0.472449740437806,0.5,0.716994972174462
"1619","Rowan","Female",0.111111111111111,0.272616590937373,0.222222222222222,0.148818505183273
"1620","Rowan","Male",0.436781609195402,0.269458750157777,0.114942528735632,0.221501750367031
"1621","Rowley","Female",0.131428571428571,0.100954061412201,0.148571428571429,0.0984312381211751
"1622","Rowley","Male",0.17877094972067,0.149404906803214,0.167597765363128,0.0953583553407668
"1623","Royal","Female",0.316455696202532,0.212825079063575,0.164556962025316,0.0840051966989406
"1624","Royal","Male",0.188679245283019,0.137839062853307,0.0943396226415094,0.0509520404619388
"1625","Rudd","Female",0.125475285171103,0.0851507408266451,0.14828897338403,0.0605420748304958
"1626","Rudd","Male",0.215277777777778,0.144863047713948,0.135416666666667,0.088276503212213
"1627","Runnells","Female",0.309012875536481,0.19456452462069,0.120171673819742,0.0693931667116804
"1628","Runnells","Male",0.190265486725664,0.111261773611468,0.110619469026549,0.0616493148739925
"1629","Russell","Female",0.203571428571429,0.116238915380226,0.271428571428571,0.11362536995778
"1630","Russell","Male",0.311004784688995,0.14235084359792,0.315789473684211,0.172821088041657
"1631","Ruthven","Female",0.253012048192771,0.103745969154548,0.228915662650602,0.0826465711154029
"1632","Ruthven","Male",0.30958904109589,0.127667230208567,0.164383561643836,0.0733050476268645
"1633","Rutland","Female",0.232558139534884,0.24347633240443,0.186046511627907,0.190797532100435
"1634","Rutland","Male",0.192307692307692,0.151850751669314,0.25,0.320965225586048
"1635","Ryan","Female",0.232558139534884,0.142823407332121,0.191860465116279,0.101754859524347
"1636","Ryan","Male",0.303571428571429,0.148142943399036,0.220238095238095,0.132285600830213
"1637","Sabula","Female",0.0912863070539419,0.0777468176375879,0.348547717842324,0.163398381671658
"1638","Sabula","Male",0.251798561151079,0.16764245909033,0.161870503597122,0.0942767774272073
"1639","Sac City","Female",0.162702188392008,0.0475818625151927,0.312083729781161,0.0692605266899795
"1640","Sac City","Male",0.20260663507109,0.0658485194870732,0.253554502369668,0.0729306368624304
"1641","Sageville","Female",0.25,0.400676992687546,0.222222222222222,0.470474049686203
"1642","Sageville","Male",0.117647058823529,0.44769591015979,0.382352941176471,0.557861234518482
"1643","Salem","Female",0.204166666666667,0.115261257392208,0.216666666666667,0.0949160000626935
"1644","Salem","Male",0.278688524590164,0.15014355506084,0.180327868852459,0.104244450251482
"1645","Salix","Female",0.210762331838565,0.117867016730802,0.170403587443946,0.0953729830507838
"1646","Salix","Male",0.324110671936759,0.175797009995254,0.177865612648221,0.122139518816297
"1647","Sanborn","Female",0.291780821917808,0.104690340360206,0.30958904109589,0.0957498104580352
"1648","Sanborn","Male",0.241324921135647,0.109285352525175,0.258675078864353,0.0990762903402055
"1649","Sandusky CDP, Iowa","Female",0.0482758620689655,0.145858699097518,0.2,0.225503532220662
"1650","Sandusky CDP, Iowa","Male",0.274509803921569,0.267207082076459,0.284313725490196,0.269065174671552
"1651","Sandyville","Female",0.227272727272727,0.508570928233677,0.0909090909090909,1.0006913121673
"1652","Sandyville","Male",0.435897435897436,0.578740037399394,0.0769230769230769,0.515000675987932
"1653","Saylorville CDP, Iowa","Female",0.324869791666667,0.249817476930262,0.17578125,0.123822173233948
"1654","Saylorville CDP, Iowa","Male",0.214492753623188,0.142176354706571,0.28768115942029,0.150901214355346
"1655","Scarville","Female",0.032258064516129,0.580914568690139,0.225806451612903,0.593702374824745
"1656","Scarville","Male",0,0.769230769230769,0.269230769230769,0.637297610311776
"1657","Schaller","Female",0.200647249190939,0.081206452158306,0.262135922330097,0.0746996867225262
"1658","Schaller","Male",0.243455497382199,0.106846943446736,0.130890052356021,0.0660143870153613
"1659","Schleswig","Female",0.209401709401709,0.0975134579749607,0.185897435897436,0.0684147466129301
"1660","Schleswig","Male",0.248148148148148,0.0882770288552466,0.12037037037037,0.042999370202665
"1661","Scranton","Female",0.2265625,0.121199657672622,0.16015625,0.0725856233286584
"1662","Scranton","Male",0.261168384879725,0.129339285266893,0.144329896907216,0.070385071802602
"1663","Searsboro","Female",0.247524752475248,0.185015940568798,0.0594059405940594,0.17968802519425
"1664","Searsboro","Male",0.382978723404255,0.297304211764427,0.074468085106383,0.20524737715671
"1665","Sergeant Bluff","Female",0.337703615415177,0.0943239416155387,0.1124354390147,0.0445712194829109
"1666","Sergeant Bluff","Male",0.300833333333333,0.0860447324980931,0.115,0.0504560463027668
"1667","Sexton CDP, Iowa","Female",NA,NA,NA,NA
"1668","Sexton CDP, Iowa","Male",NA,NA,NA,NA
"1669","Seymour","Female",0.130293159609121,0.0631076140869978,0.293159609120521,0.134460087959032
"1670","Seymour","Male",0.240740740740741,0.108064225134675,0.266666666666667,0.101031111420073
"1671","Shambaugh","Female",0.27710843373494,0.228955055602411,0.120481927710843,0.235131914043411
"1672","Shambaugh","Male",0.154929577464789,0.207088559213685,0.309859154929577,0.200052897808452
"1673","Shannon City","Female",0.0606060606060606,0.547087678901522,0.0303030303030303,0.697289627992729
"1674","Shannon City","Male",0.461538461538462,0.59243152002038,0.0615384615384615,0.310373750711578
"1675","Sharpsburg","Female",0.1,0.362678921361581,0.1,0.362678921361581
"1676","Sharpsburg","Male",0.32,0.405246394185069,0.04,0.460336572520585
"1677","Sheffield","Female",0.237735849056604,0.100834510222721,0.245283018867925,0.0902670946848439
"1678","Sheffield","Male",0.305609284332689,0.141800896203103,0.187620889748549,0.0734723215766568
"1679","Shelby","Female",0.128358208955224,0.0625756962471326,0.197014925373134,0.11208140946964
"1680","Shelby","Male",0.231638418079096,0.163281039221698,0.141242937853107,0.0841324570278162
"1681","Sheldahl","Female",0.333333333333333,0.240749533798827,0.154320987654321,0.100306505164226
"1682","Sheldahl","Male",0.224598930481283,0.1379638566812,0.0802139037433155,0.0791666707446893
"1683","Sheldon","Female",0.219693997646136,0.0636538412549736,0.175755198116909,0.0572838609441566
"1684","Sheldon","Male",0.215311004784689,0.0620773030316375,0.13568010936432,0.0511773903078644
"1685","Shell Rock","Female",0.286721504112808,0.0897185062520085,0.188014101057579,0.0585708004424293
"1686","Shell Rock","Male",0.303267973856209,0.104631197942013,0.142483660130719,0.0492867891858728
"1687","Shellsburg","Female",0.192229038854806,0.0979912679001754,0.171779141104294,0.077841784479939
"1688","Shellsburg","Male",0.171837708830549,0.0837630236100901,0.257756563245823,0.121589673592467
"1689","Shenandoah","Female",0.181594083812654,0.0371080616064609,0.280197206244864,0.0569847077476094
"1690","Shenandoah","Male",0.270901639344262,0.061505406647923,0.195081967213115,0.0571161435092472
"1691","Sherrill","Female",0.292452830188679,0.180690583370529,0.160377358490566,0.142865914459389
"1692","Sherrill","Male",0.27,0.217228197985437,0.17,0.163999054875325
"1693","Shueyville","Female",0.336021505376344,0.198681836247068,0.0860215053763441,0.0584344827967987
"1694","Shueyville","Male",0.197530864197531,0.094825775142496,0.201646090534979,0.177390598771819
"1695","Sibley","Female",0.231474947071277,0.0527359343784484,0.28863796753705,0.0513606722251661
"1696","Sibley","Male",0.287142857142857,0.0769881170209554,0.163571428571429,0.0478076393808947
"1697","Sidney","Female",0.260115606936416,0.0967465844473532,0.262042389210019,0.0952324507803165
"1698","Sidney","Male",0.233031674208145,0.096223303781894,0.228506787330317,0.0860604563783711
"1699","Sigourney","Female",0.11943793911007,0.0515303857438485,0.388758782201405,0.106220444407423
"1700","Sigourney","Male",0.198738170347003,0.0862340964437457,0.23869610935857,0.0761529026628114
"1701","Silver City","Female",0.167701863354037,0.147769880235145,0.217391304347826,0.128318709735839
"1702","Silver City","Male",0.237623762376238,0.182388420273063,0.163366336633663,0.12288574040333
"1703","Sioux Center","Female",0.25891511803114,0.0625018000299693,0.140632847815168,0.040082745119385
"1704","Sioux Center","Male",0.304040895813048,0.0569084554259742,0.141674780915287,0.0334256898897465
"1705","Sioux City","Female",0.258708571160125,0.0129865465431046,0.158668639748197,0.0124185480434284
"1706","Sioux City","Male",0.271925284652301,0.012205214715716,0.118848216806248,0.00952535854498137
"1707","Sioux Rapids","Female",0.205194805194805,0.120931116585741,0.361038961038961,0.144678182617123
"1708","Sioux Rapids","Male",0.27930174563591,0.149432623748144,0.246882793017456,0.0982165762923907
"1709","Slater","Female",0.271337579617834,0.0913606815519705,0.156687898089172,0.0525136233849806
"1710","Slater","Male",0.237086092715232,0.0841273732410746,0.152317880794702,0.0502717047311653
"1711","Sloan","Female",0.252931323283082,0.122967839657158,0.11892797319933,0.0598111436178804
"1712","Sloan","Male",0.291814946619217,0.121822547418378,0.133451957295374,0.0550282128698514
"1713","Smithland","Female",0.166666666666667,0.18759999619773,0.277777777777778,0.2121618946997
"1714","Smithland","Male",0.174418604651163,0.189083753717793,0.290697674418605,0.293824729567777
"1715","Soldier","Female",0.108695652173913,0.187932299496405,0.206521739130435,0.195914583497597
"1716","Soldier","Male",0.0795454545454545,0.19460617150476,0.25,0.165164111974416
"1717","Solon","Female",0.307420494699647,0.082886996309323,0.171967020023557,0.06516543626801
"1718","Solon","Male",0.363996827914354,0.108519051441068,0.0880253766851705,0.0462466124095893
"1719","Somers","Female",0.333333333333333,0.310952960794974,0.125,0.420587025692134
"1720","Somers","Male",0.357142857142857,0.268118919701764,0.142857142857143,0.185714285714286
"1721","South Amana CDP, Iowa","Female",0.25531914893617,0.594337467374562,0,0.51063829787234
"1722","South Amana CDP, Iowa","Male",0.193548387096774,0.357010876595499,0.0967741935483871,0.394580202157627
"1723","South English","Female",0.154411764705882,0.0987227012314419,0.183823529411765,0.128917054050724
"1724","South English","Male",0.2,0.136754463418004,0.155555555555556,0.139636997546052
"1725","Spencer","Female",0.233906302662622,0.0405173209038079,0.22716548702393,0.0398198603240205
"1726","Spencer","Male",0.227696901829041,0.0345540417435627,0.194288913773796,0.0365507083491009
"1727","Sperry CDP, Iowa","Female",0,0.434782608695652,0.391304347826087,0.595394120884016
"1728","Sperry CDP, Iowa","Male",0,0.338983050847458,0,0.406779661016949
"1729","Spillville","Female",0.0876288659793814,0.0622727519593124,0.407216494845361,0.279482535547077
"1730","Spillville","Male",0.293785310734463,0.212679199450942,0.220338983050847,0.117950831051834
"1731","Spirit Lake","Female",0.190787087413856,0.0553693598932111,0.291621327529924,0.0720318999069917
"1732","Spirit Lake","Male",0.247248427672956,0.0639632482885775,0.186713836477987,0.0603138927117087
"1733","Spragueville","Female",0.466666666666667,0.34429387389981,0.116666666666667,0.354209256698444
"1734","Spragueville","Male",0.322033898305085,0.294415254974457,0.220338983050847,0.266058631377996
"1735","Spring Hill","Female",0,0.540540540540541,0.108108108108108,0.5726290766891
"1736","Spring Hill","Male",0.129032258064516,0.489017420966658,0.129032258064516,0.649030057174597
"1737","Springbrook","Female",0.111111111111111,0.153396100574957,0.320987654320988,0.27234769802831
"1738","Springbrook","Male",0.25,0.251562440092777,0.166666666666667,0.283741913706742
"1739","Springville","Female",0.251993620414673,0.0893000650605405,0.118022328548644,0.0440922554686368
"1740","Springville","Male",0.275862068965517,0.102247002223117,0.115987460815047,0.0472022959623405
"1741","St. Ansgar","Female",0.297348484848485,0.10486787364976,0.265151515151515,0.0758984033465716
"1742","St. Ansgar","Male",0.276845637583893,0.106395672489049,0.204697986577181,0.0733961901186183
"1743","St. Anthony","Female",0,2.85714285714286,0.142857142857143,3.28799515205695
"1744","St. Anthony","Male",0,1.25,0,1.5
"1745","St. Benedict CDP, Iowa","Female",0,5,0,6
"1746","St. Benedict CDP, Iowa","Male",0,1.05263157894737,0,1.26315789473684
"1747","St. Charles","Female",0.21105527638191,0.11701063417097,0.165829145728643,0.0825765392323245
"1748","St. Charles","Male",0.238095238095238,0.143001043314536,0.222222222222222,0.121416755427916
"1749","St. Donatus","Female",0.0555555555555556,0.280236036118918,0.185185185185185,0.338156689501292
"1750","St. Donatus","Male",0.0483870967741935,0.242920354496766,0.564516129032258,0.518603923326922
"1751","St. Joseph CDP, Iowa","Female",0.297297297297297,0.679040837231965,0.297297297297297,0.782963714441464
"1752","St. Joseph CDP, Iowa","Male",0,0.606060606060606,0.606060606060606,1.24128079472435
"1753","St. Lucas","Female",0.227272727272727,0.270509529304193,0.0757575757575758,0.228936227804334
"1754","St. Lucas","Male",0.291666666666667,0.181088955700074,0.138888888888889,0.281609376402695
"1755","St. Marys","Female",0.0882352941176471,0.282873295024579,0.264705882352941,0.363208501036131
"1756","St. Marys","Male",0.104166666666667,0.335873847777484,0.3125,0.454650882092704
"1757","St. Olaf","Female",0.35,0.298626485392334,0.0666666666666667,0.30160885470186
"1758","St. Olaf","Male",0.306666666666667,0.271416600200131,0.106666666666667,0.21784155075322
"1759","St. Paul","Female",0.171428571428571,0.354010991012428,0.142857142857143,0.434823205826074
"1760","St. Paul","Male",0.181818181818182,0.825205680420933,0.136363636363636,0.822140124469892
"1761","Stacyville","Female",0.226618705035971,0.118129754755245,0.273381294964029,0.117916797860407
"1762","Stacyville","Male",0.264492753623188,0.135147034692519,0.307971014492754,0.155420104808593
"1763","Stanhope","Female",0.213235294117647,0.113839105447834,0.128676470588235,0.0560764269095486
"1764","Stanhope","Male",0.229838709677419,0.122673784291818,0.133064516129032,0.0687715345198813
"1765","Stanley","Female",0.109375,0.253624510342053,0.171875,0.273978542747674
"1766","Stanley","Male",0.19047619047619,0.325207147226369,0.142857142857143,0.435055155246789
"1767","Stanton","Female",0.17687074829932,0.0751288619357139,0.299319727891156,0.106515535793685
"1768","Stanton","Male",0.299674267100977,0.124820945313113,0.231270358306189,0.100660333971312
"1769","Stanwood","Female",0.230769230769231,0.127697751899438,0.195512820512821,0.0928173602188929
"1770","Stanwood","Male",0.184115523465704,0.109179865546404,0.194945848375451,0.101090076319972
"1771","State Center","Female",0.318573185731857,0.122272543564109,0.143911439114391,0.0572206641925281
"1772","State Center","Male",0.337408312958435,0.117211251308139,0.112469437652812,0.0604660863813397
"1773","Steamboat Rock","Female",0.278688524590164,0.193497538367293,0.19672131147541,0.135770475630768
"1774","Steamboat Rock","Male",0.0697674418604651,0.102958887425403,0.062015503875969,0.117780908107733
"1775","Stockport","Female",0.208955223880597,0.179794997996029,0.0895522388059701,0.123465250503089
"1776","Stockport","Male",0.303867403314917,0.227285370534846,0.0718232044198895,0.100342968881111
"1777","Stockton","Female",0.208955223880597,0.171368898049612,0.0895522388059701,0.315503568725743
"1778","Stockton","Male",0.19,0.206820912869081,0.15,0.172511593813285
"1779","Stone City CDP, Iowa","Female",0,1.17647058823529,0,1.41176470588235
"1780","Stone City CDP, Iowa","Male",0.385542168674699,0.61174688107798,0,0.289156626506024
"1781","Storm Lake","Female",0.237024221453287,0.0364576459679601,0.137254901960784,0.0324583266134044
"1782","Storm Lake","Male",0.301810865191147,0.0378665107074729,0.0865191146881288,0.0237080842436786
"1783","Story City","Female",0.22415611814346,0.0718584217568779,0.265295358649789,0.0824926773537068
"1784","Story City","Male",0.309840425531915,0.12121984352124,0.202127659574468,0.0738848906225768
"1785","Stout","Female",0.358208955223881,0.218615020696861,0.0671641791044776,0.122432225967897
"1786","Stout","Male",0.257142857142857,0.185557682346266,0.104761904761905,0.127145540430304
"1787","Stratford","Female",0.19949494949495,0.108567674770883,0.323232323232323,0.146291570504769
"1788","Stratford","Male",0.142011834319527,0.0688974998051367,0.284023668639053,0.132747743900515
"1789","Strawberry Point","Female",0.236641221374046,0.0814270226208593,0.272264631043257,0.0896516323963107
"1790","Strawberry Point","Male",0.339105339105339,0.110919834820622,0.154401154401154,0.0716437833703644
"1791","Struble","Female",0.0816326530612245,0.329845728833375,0.102040816326531,0.37194585268378
"1792","Struble","Male",0.1875,0.306363357705265,0.104166666666667,0.37859962177888
"1793","Stuart","Female",0.129514321295143,0.0510319639514581,0.285180572851806,0.0985719567205768
"1794","Stuart","Male",0.216867469879518,0.0741320769617869,0.208433734939759,0.0682033254842654
"1795","Sully","Female",0.198660714285714,0.0637671149820071,0.21875,0.0712934305518099
"1796","Sully","Male",0.230347349177331,0.074609885406502,0.23217550274223,0.0905574364802196
"1797","Sumner","Female",0.182926829268293,0.0587689576542956,0.200750469043152,0.0613655570620406
"1798","Sumner","Male",0.2668513388735,0.105546263484616,0.212373037857802,0.059228752200141
"1799","Sun Valley Lake CDP, Iowa","Female",0,0.24390243902439,0.75609756097561,0.447655346712777
"1800","Sun Valley Lake CDP, Iowa","Male",0.0961538461538462,0.204956742377336,0.740384615384615,0.431789290924032
"1801","Superior","Female",0.219512195121951,0.196052864147614,0.219512195121951,0.250949577489835
"1802","Superior","Male",0.39622641509434,0.300853183379283,0.0943396226415094,0.158142024662643
"1803","Sutherland","Female",0.18213058419244,0.101777339733721,0.429553264604811,0.155184432528039
"1804","Sutherland","Male",0.169354838709677,0.084731655197884,0.266129032258065,0.112249437341287
"1805","Swaledale","Female",0.102040816326531,0.312022575255554,0.204081632653061,0.171995021446732
"1806","Swaledale","Male",0.078125,0.239659186808446,0.359375,0.440032238321093
"1807","Swan","Female",0.346153846153846,0.927745976869813,0.115384615384615,0.698552287580498
"1808","Swan","Male",0.0869565217391304,0.654023294934571,0.130434782608696,0.87268487817064
"1809","Swea City","Female",0.424623115577889,0.230083938251351,0.138190954773869,0.0603012748984094
"1810","Swea City","Male",0.281524926686217,0.133420144241776,0.193548387096774,0.0828468397914272
"1811","Swedesburg CDP, Iowa","Female",0.273972602739726,0.362994964425964,0.383561643835616,0.563363211464335
"1812","Swedesburg CDP, Iowa","Male",0,0.909090909090909,0.5,1.31680963062463
"1813","Swisher","Female",0.329310344827586,0.133106961058436,0.148275862068966,0.0501746709708507
"1814","Swisher","Male",0.275092936802974,0.121217128882738,0.113382899628253,0.0396543297793576
"1815","Tabor","Female",0.154142581888247,0.0709805275032324,0.275529865125241,0.118439276650428
"1816","Tabor","Male",0.286919831223629,0.109003352905745,0.236286919831224,0.0975817892312315
"1817","Tama","Female",0.305682560418027,0.0644364620920918,0.164598301763553,0.0447506458794358
"1818","Tama","Male",0.349772874756652,0.072507485943863,0.142764438676184,0.0398577330922517
"1819","Templeton","Female",0.158536585365854,0.0978603387576338,0.286585365853659,0.121254411538111
"1820","Templeton","Male",0.12751677852349,0.0784478406267831,0.302013422818792,0.13616965656499
"1821","Tennant","Female",0.230769230769231,0.586672291230559,0.384615384615385,0.530576574773255
"1822","Tennant","Male",0.111111111111111,0.419957285117152,0.361111111111111,0.374419258951594
"1823","Terril","Female",0.236111111111111,0.177341633655097,0.125,0.111871449052205
"1824","Terril","Male",0.19047619047619,0.112906550346438,0.121693121693122,0.105756431963672
"1825","Thayer","Female",0.28125,0.484315930117951,0.03125,0.688123940060775
"1826","Thayer","Male",0.32,0.768668042785701,0,0.96
"1827","Thompson","Female",0.175213675213675,0.138505663059406,0.367521367521368,0.199662427068217
"1828","Thompson","Male",0.134545454545455,0.115573195113433,0.425454545454545,0.291596333534487
"1829","Thor","Female",0.214285714285714,0.162928365469354,0.0952380952380952,0.19528799655143
"1830","Thor","Male",0.368,0.297996123464719,0.064,0.131634791753548
"1831","Thornburg","Female",0.0333333333333333,0.6001244726855,0.133333333333333,0.502384437912631
"1832","Thornburg","Male",0.113636363636364,0.345611507403308,0.590909090909091,0.722284026457759
"1833","Thornton","Female",0.200913242009132,0.0893144365791123,0.219178082191781,0.182342803902434
"1834","Thornton","Male",0.178082191780822,0.0983630330229843,0.223744292237443,0.183027565375707
"1835","Thurman","Female",0.308641975308642,0.373270471287184,0.0740740740740741,0.190746702182132
"1836","Thurman","Male",0.467391304347826,0.327339652940913,0.0760869565217391,0.199007443597816
"1837","Tiffin","Female",0.216404886561955,0.110090185758167,0.132635253054101,0.0580675954169243
"1838","Tiffin","Male",0.329680365296804,0.0916905073768261,0.0684931506849315,0.0425389542175527
"1839","Tingley","Female",0.145161290322581,0.27856695489405,0.241935483870968,0.28617692222739
"1840","Tingley","Male",0.173913043478261,0.375112472606406,0.282608695652174,0.363168266781635
"1841","Tipton","Female",0.230722154222766,0.0707095597149909,0.243574051407589,0.0697716777334964
"1842","Tipton","Male",0.242544731610338,0.0733592595687921,0.207422133863486,0.0624124831832849
"1843","Titonka","Female",0.150537634408602,0.0822587874953436,0.376344086021505,0.176610097872282
"1844","Titonka","Male",0.20873786407767,0.102888836690605,0.135922330097087,0.120228874921212
"1845","Toeterville CDP, Iowa","Female",0,0.625,0.6875,1.383045586376
"1846","Toeterville CDP, Iowa","Male",0.428571428571429,1.51020408163265,0,1.71428571428571
"1847","Toledo","Female",0.256410256410256,0.099847090403612,0.187444739168877,0.0527480055101109
"1848","Toledo","Male",0.236154649947753,0.0837385956608293,0.216300940438871,0.0702285122041785
"1849","Toronto","Female",0,0.512820512820513,0.282051282051282,0.4243565793441
"1850","Toronto","Male",0,0.434782608695652,0.41304347826087,0.477555200160534
"1851","Traer","Female",0.145310435931308,0.054458265980135,0.250990752972259,0.0836650946521171
"1852","Traer","Male",0.262368815592204,0.0832406668464283,0.211394302848576,0.062668583782346
"1853","Trenton CDP, Iowa","Female",0,0.571428571428571,0.685714285714286,1.25979709200975
"1854","Trenton CDP, Iowa","Male",0,0.666666666666667,0.466666666666667,1.02545623691465
"1855","Treynor","Female",0.245360824742268,0.094700677903847,0.175257731958763,0.0738816162435403
"1856","Treynor","Male",0.261160714285714,0.132889436058195,0.142857142857143,0.0698931293020708
"1857","Tripoli","Female",0.2416,0.107247161637779,0.192,0.0689398838409233
"1858","Tripoli","Male",0.244477172312224,0.0965657219485492,0.156111929307806,0.059452834105993
"1859","Truesdale","Female",0.155172413793103,0.310234330058425,0.103448275862069,0.317659503365896
"1860","Truesdale","Male",0.759615384615385,0.843687170185838,0.0384615384615385,0.175169807750122
"1861","Truro","Female",0.301282051282051,0.128264380936583,0.102564102564103,0.0817291887775174
