"","Year","GEOID","NAME","Median Age Estimate","moe"
"9861","2018","1923115","Dyersville",43.4,4.3
"9862","2018","1969690","Sageville",55,7.6
"9863","2018","1979095","Truesdale",38.3,17.3
"9864","2018","1953310","Monona",45.2,4
"9865","2018","1981345","Volga",52.1,6.7
"9866","2018","1919450","Dedham",32.2,4.3
"9867","2018","1912225","Center Junction CDP",51,5.7
"9868","2018","1942690","Lake View",55.7,4
"9869","2018","1947730","Lytton",43.2,8.7
"9870","2018","1930675","Gilbertville",43.2,6.4
"9871","2018","1914115","Cleghorn",38.3,7.1
"9872","2018","1943500","Larrabee",56.3,8.3
"9873","2018","1982380","Washta",45.8,15.2
"9874","2018","1935580","Hazleton",35,7.8
"9875","2018","1938100","Independence",42.2,3.2
"9876","2018","1965235","Quasqueton",40,10.8
"9877","2018","1960465","Ottumwa",35.6,0.8
"9878","2018","1959745","Osage",46.4,2.6
"9879","2018","1901630","Altoona",34.7,2
"9880","2018","1939765","Johnston",38.7,1.9
"9881","2018","1922845","Dunkerton",37.9,4.6
"9882","2018","1965820","Raymond",40.3,5.8
"9883","2018","1951150","Meriden",37.8,4.2
"9884","2018","1974505","Springbrook",43,24.8
"9885","2018","1969285","Russell",38,10
"9886","2018","1900235","Ackworth",20.4,28.8
"9887","2018","1957675","Norwalk",36.2,1.3
"9888","2018","1970590","Sandyville",31.8,13.6
"9889","2018","1974685","Spring Hill",35.1,16.2
"9890","2018","1907840","Boyden",28.9,5.6
"9891","2018","1947100","Lucas",48.8,11.8
"9892","2018","1921900","Doon",32.7,5.6
"9893","2018","1952050","Miles",43.6,8.7
"9894","2018","1953265","Monmouth",43.1,16.9
"9895","2018","1903295","Ashton",36.1,4.2
"9896","2018","1975630","Storm Lake",29.1,1.6
"9897","2018","1904510","Bankston",56.5,6.7
"9898","2018","1950935","Melcher-Dallas",41.4,12.8
"9899","2018","1976665","Swan",47.3,41.1
"9900","2018","1932520","Gravity",44.8,7.9
"9901","2018","1926985","Farragut",49,7
"9902","2018","1933150","Griswold",34.7,6.2
"9903","2018","1926175","Everly",36.8,4.3
"9904","2018","1969105","Royal",39.6,13.9
"9905","2018","1956865","Nodaway",45.5,23.8
"9906","2018","1964065","Pomeroy",50.2,15.8
"9907","2018","1968295","Rockwell City",43.9,3.9
"9908","2018","1973425","Sioux Rapids",36.9,6.4
"9909","2018","1933465","Guttenberg",55.8,4.2
"9910","2018","1907660","Bouton",42.6,13.3
"9911","2018","1932745","Greene",50.6,7.1
"9912","2018","1963210","Plainfield",37.1,9.8
"9913","2018","1978915","Tripoli",43.2,7.1
"9914","2018","1986970","Woodward",30.8,5
"9915","2018","1955200","Mystic",43.7,13
"9916","2018","1911080","Carroll",41.3,1.3
"9917","2018","1945030","Lidderdale",48.5,15.7
"9918","2018","1964290","Postville",28.7,2.5
"9919","2018","1908155","Brandon",37.8,8.3
"9920","2018","1969060","Rowley",46,8.9
"9921","2018","1956415","New Providence",41,17.5
"9922","2018","1960555","Owasa",35.8,29.6
"9923","2018","1930225","George",49.5,3.5
"9924","2018","1935130","Havelock",40.5,13.8
"9925","2018","1919090","Davis City",52.6,16
"9926","2018","1932070","Grand River",41.8,15.1
"9927","2018","1939675","Jewell Junction",41.1,10.5
"9928","2018","1962850","Pilot Mound",60.6,7.8
"9929","2018","1976440","Superior",27.6,8
"9930","2018","1984450","West Okoboji",65.8,2.8
"9931","2018","1904960","Bayard",41.5,7.1
"9932","2018","1933420","Guthrie Center",41.1,5.2
"9933","2018","1986520","Winterset",38.2,1.6
"9934","2018","1914970","Coin",47,15.2
"9935","2018","1925815","Essex",42.7,8.3
"9936","2018","1942465","Lake City",51.2,3.2
"9937","2018","1987375","Yetter",52,40.4
"9938","2018","1905680","Belmond",40.8,4.9
"9939","2018","1987015","Woolstock",49.8,13.6
"9940","2018","1982875","Waverly",35.4,1.9
"9941","2018","1921225","Dexter",35.6,5
"9942","2018","1965055","Pulaski",33.3,11.8
"9943","2018","1923340","Earlham",36.8,4.1
"9944","2018","1946605","Lost Nation",45.6,6.2
"9945","2018","1946065","Lockridge",48.9,5
"9946","2018","1920125","Derby",34.6,5.1
"9947","2018","1906490","Bevington",36.8,12.7
"9948","2018","1919405","Decorah",30.8,2.9
"9949","2018","1923475","Early",41,9.2
"9950","2018","1954435","Mount Auburn",37.5,16.4
"9951","2018","1939900","Jolley",52.8,15.4
"9952","2018","1919585","Defiance",54.5,5.4
"9953","2018","1923385","Earling",52.6,7.4
"9954","2018","1924780","Elk Horn",58.3,5.1
"9955","2018","1964200","Portsmouth",52.5,9.7
"9956","2018","1973290","Sioux Center",27.8,1.9
"9957","2018","1981120","Vining",46,16.4
"9958","2018","1925095","Elma",44.8,10.2
"9959","2018","1929055","Fredonia",27.9,13.6
"9960","2018","1924420","Eldon",40.6,4.6
"9961","2018","1945480","Linn Grove",57.1,5.8
"9962","2018","1913845","Clayton",70.1,4.1
"9963","2018","1924825","Elkport",51,13.8
"9964","2018","1947055","Luana",41.5,6.6
"9965","2018","1948000","McGregor",52.4,6.1
"9966","2018","1909280","Buffalo Center",42.7,5.9
"9967","2018","1922980","Durant",43.8,4.5
"9968","2018","1924600","Eldridge",34.5,2.9
"9969","2018","1944085","Le Claire",40.7,4
"9970","2018","1967350","Riverdale",49,8.2
"9971","2018","1949170","Mapleton",48.4,6.7
"9972","2018","1919630","Delaware",48.3,10.8
"9973","2018","1961770","Parnell",42.3,16.9
"9974","2018","1917895","Curlew",37,11.9
"9975","2018","1917985","Cylinder",38.1,8.9
"9976","2018","1905905","Benton",70.1,3.4
"9977","2018","1919810","Delphos",56.5,39.8
"9978","2018","1940395","Kelley",31.8,3
"9979","2018","1947775","McCallsburg",30.2,3.3
"9980","2018","1973515","Slater",33.1,3.3
"9981","2018","1975675","Story City",41.7,7.3
"9982","2018","1930900","Gilman",42.1,12.5
"9983","2018","1975135","State Center",37.2,4.2
"9984","2018","1921720","Donahue",37.6,4.7
"9985","2018","1925500","Emerson",41.3,12.4
"9986","2018","1949845","Martelle",34.5,9
"9987","2018","1959250","Onslow",33.9,7.4
"9988","2018","1945975","Livermore",41.5,9.2
"9989","2018","1931890","Grafton",50.9,5.9
"9990","2018","1935310","Hawkeye",42.7,11.4
"9991","2018","1913125","Chester",38.4,15
"9992","2018","1965010","Protivin",52.5,21.1
"9993","2018","1944715","Letts",34.4,3.5
"9994","2018","1906850","Blakesburg",55.9,11.4
"9995","2018","1908605","Britt",45.6,3
"9996","2018","1931575","Goodell",54.8,5.4
"9997","2018","1902305","Ankeny",32.6,0.9
"9998","2018","1964020","Polk City",34.3,3.6
"9999","2018","1923430","Earlville",47.9,4.6
"10000","2018","1932610","Greeley",42.2,9.7
"10001","2018","1948810","Manchester",46,3.5
"10002","2018","1904375","Balltown",44.3,20.2
"10003","2018","1968250","Rockwell",42.4,5.4
"10004","2018","1924060","Edgewood",57.4,9
"10005","2018","1985935","Williamson",29.9,15.8
"10006","2018","1959115","Onawa",41.8,1.7
"10007","2018","1976620","Swaledale",55.6,7.3
"10008","2018","1965505","Ralston",44.5,13.8
"10009","2018","1971310","Scranton",43.5,11.9
"10010","2018","1909100","Buckeye",55.3,31.7
"10011","2018","1946290","Lone Rock",35.4,22.3
"10012","2018","1977115","Tama",34.9,3.3
"10013","2018","1937200","Hornick",34.7,8.9
"10014","2018","1975990","Stuart",47.1,8.7
"10015","2018","1987285","Yale",49.3,18
"10016","2018","1936390","Hillsboro",36.9,15.8
"10017","2018","1970230","Salem",38.6,13.5
"10018","2018","1912495","Central City",38.9,6.6
"10019","2018","1964425","Prairieburg",51.9,7
"10020","2018","1906625","Birmingham",33.8,6.6
"10021","2018","1952500","Milton",28.7,7.3
"10022","2018","1941385","Kingsley",42,4.1
"10023","2018","1951375","Merrill",39,6.6
"10024","2018","1973605","Sloan",36.2,9
"10025","2018","1943905","Lawton",39.3,4.5
"10026","2018","1923160","Dysart",46.5,5.7
"10027","2018","1945255","Lincoln",52.5,28.8
"10028","2018","1932115","Grandview",38.9,9.3
"10029","2018","1982200","Wapello",38.5,3.8
"10030","2019","1903655","Audubon",46.2,4.9
"10031","2019","1982740","Waukon",42.7,3.5
"10032","2019","1919765","Deloit",46.2,16.8
"10033","2019","1971130","Schleswig",43.8,4.7
"10034","2019","1946335","Lone Tree",38.1,6.4
"10035","2019","1933870","Hamilton",34.7,15.4
"10036","2019","1914475","Clio",58.5,45.9
"10037","2019","1933105","Grinnell",37.1,3.9
"10038","2019","1931800","Graettinger",39.4,7.8
"10039","2019","1983550","West Bend",56.3,4.8
"10040","2019","1968475","Roland",34.9,2.6
"10041","2019","1913980","Clearfield",37.6,8.3
"10042","2019","1966000","Redding",30.9,5.5
"10043","2019","1937920","Huxley",33.8,2.9
"10044","2019","1982065","Walnut",53,9
"10045","2019","1902125","Andrew",32.5,5.8
"10046","2019","1965280","Quimby",41.6,14.9
"10047","2019","1929595","Galva",29.5,2.4
"10048","2019","1938010","Ida Grove",47.2,3.4
"10049","2019","1942285","Lacona",44,9.3
"10050","2019","1974370","Spillville",39.3,10.1
"10051","2019","1971040","Scarville",60.3,5.5
"10052","2019","1911485","Castalia",56.6,4.7
"10053","2019","1967035","Ridgeway",36.4,8.9
"10054","2019","1903610","Auburn",32.8,10.5
"10055","2019","1958575","Odebolt",50.6,4.2
"10056","2019","1982020","Wall Lake",49.6,11.2
"10057","2019","1923970","Eddyville",36.5,8.8
"10058","2019","1936885","Holy Cross",35.9,8
"10059","2019","1956550","New Vienna",47.4,9.1
"10060","2019","1904870","Battle Creek",48.9,10.1
"10061","2019","1986565","Winthrop",44.6,8.2
"10062","2019","1949260","Marathon",40.8,14.5
"10063","2019","1929685","Garber",40.8,20.2
"10064","2019","1949620","Marquette",50.4,10.6
"10065","2019","1960015","Osterdock",46.8,22
"10066","2019","1932160","Granger",35.9,3.8
"10067","2019","1982695","Waukee",33.2,0.9
"10068","2019","1908290","Breda",38.3,6.5
"10069","2019","1985710","Willey",36.6,15.2
"10070","2019","1906040","Berkley",48.7,37.2
"10071","2019","1947280","Luther",50.3,14.8
"10072","2019","1938460","Ionia",41.7,11.6
"10073","2019","1901540","Alta Vista",48.5,5.1
"10074","2019","1942600","Lake Park",43.1,6.1
"10075","2019","1951105","Menlo",37.6,6.8
"10076","2019","1982965","Wayland",38.5,11.9
"10077","2019","1954840","Mount Vernon",23,3.2
"10078","2019","1961230","Palo",31.2,3.5
"10079","2019","1956325","New London",38.2,4.1
"10080","2019","1958890","Olds",37.5,5.8
"10081","2019","1931395","Glidden",41.5,6.6
"10082","2019","1948945","Manning",38.6,5.7
"10083","2019","1977340","Templeton",50.3,7.5
"10084","2019","1907030","Bloomfield",38.1,3.3
"10085","2019","1933150","Griswold",37.8,6.5
"10086","2019","1926175","Everly",36.4,5.5
"10087","2019","1969105","Royal",47.8,10.3
"10088","2019","1956865","Nodaway",43.5,16.5
"10089","2019","1964065","Pomeroy",56.3,7.1
"10090","2019","1968295","Rockwell City",40.6,3.2
"10091","2019","1973425","Sioux Rapids",37.2,7.7
"10092","2019","1933465","Guttenberg",58.2,2.5
"10093","2019","1907660","Bouton",38,14.6
"10094","2019","1932745","Greene",50.6,7.7
"10095","2019","1963210","Plainfield",33.7,7.8
"10096","2019","1978915","Tripoli",40.4,3.7
"10097","2019","1986970","Woodward",36.2,7.7
"10098","2019","1955200","Mystic",48,12.4
"10099","2019","1911080","Carroll",41.6,1.3
"10100","2019","1945030","Lidderdale",42.5,20.3
"10101","2019","1964290","Postville",30.7,3.5
"10102","2019","1908155","Brandon",34,7.2
"10103","2019","1969060","Rowley",45.8,7.3
"10104","2019","1956415","New Providence",40.3,15.1
"10105","2019","1960555","Owasa",68.5,10.5
"10106","2019","1930225","George",50.3,5.1
"10107","2019","1935130","Havelock",35.6,8.9
"10108","2019","1919090","Davis City",51.8,5.6
"10109","2019","1932070","Grand River",36.3,17.2
"10110","2019","1939675","Jewell Junction",41.6,5.9
"10111","2019","1962850","Pilot Mound",60.6,7.7
"10112","2019","1976440","Superior",33.1,14.7
"10113","2019","1984450","West Okoboji",64.8,2.5
"10114","2019","1904960","Bayard",41.5,7.2
"10115","2019","1933420","Guthrie Center",38.2,4
"10116","2019","1986520","Winterset",38.5,2.8
"10117","2019","1914970","Coin",54.6,6.8
"10118","2019","1925815","Essex",50.8,7.5
"10119","2019","1942465","Lake City",50,4.3
"10120","2019","1987375","Yetter",54.5,41.6
"10121","2019","1905680","Belmond",44.8,6.6
"10122","2019","1987015","Woolstock",43.7,5.8
"10123","2019","1982875","Waverly",36.9,2.6
"10124","2019","1921225","Dexter",36.3,5.9
"10125","2019","1965055","Pulaski",31.9,7
"10126","2019","1923340","Earlham",37.6,5.6
"10127","2019","1946605","Lost Nation",48.9,6.3
"10128","2019","1946065","Lockridge",36.5,17.7
"10129","2019","1920125","Derby",35.4,11
"10130","2019","1906490","Bevington",35.5,22.5
"10131","2019","1919405","Decorah",30.5,1.8
"10132","2019","1923475","Early",33.7,8.3
"10133","2019","1954435","Mount Auburn",36.8,14
"10134","2019","1939900","Jolley",57.5,12.2
"10135","2019","1919585","Defiance",53.7,6.7
"10136","2019","1923385","Earling",56,5.9
"10137","2019","1924780","Elk Horn",57.3,9.1
"10138","2019","1964200","Portsmouth",50.5,13.5
"10139","2019","1973290","Sioux Center",30.1,2.7
"10140","2019","1919495","Deep River",45.2,10.7
"10141","2019","1974820","Stacyville",45.6,12.8
"10142","2019","1967170","Ringsted",41.7,5.7
"10143","2019","1984540","Westphalia",42.8,18.5
"10144","2019","1931845","Graf",44.7,17.7
"10145","2019","1980445","Van Meter",36,3.7
"10146","2019","1974775","Springville",36.1,8.1
"10147","2019","1954030","Morley",54.5,8.8
"10148","2019","1943140","Lanesboro",59.6,5.2
"10149","2019","1960825","Pacific Junction",48.2,11.4
"10150","2019","1956505","Newton",42.4,2.1
"10151","2019","1984900","What Cheer",38.3,8.8
"10152","2019","1966585","Riceville",38.1,6
"10153","2019","1969735","St. Ansgar",41.4,5.7
"10154","2019","1921000","Des Moines",34.2,0.4
"10155","2019","1924735","Elkhart",39.7,2.8
"10156","2019","1958530","Ocheyedan",37,7.2
"10157","2019","1917850","Cumming",43.4,5.4
"10158","2019","1949890","Martensdale",29.7,7.7
"10159","2019","1970095","St. Marys",46.2,16.2
"10160","2019","1965415","Rake",54.2,6.2
"10161","2019","1910045","Calmar",30,9.4
"10162","2019","1969645","Sac City",46.8,6
"10163","2019","1971085","Schaller",41.7,3.4
"10164","2019","1924870","Elk Run Heights",55,4.3
"10165","2019","1925995","Evansdale",37.4,6.1
"10166","2019","1938640","Iowa Falls",43.8,3.8
"10167","2019","1985305","Whitten",47.5,19.1
"10168","2019","1978330","Titonka",39,7.3
"10169","2019","1983415","Wesley",42,8.6
"10170","2019","1974460","Spragueville",25.1,16
"10171","2019","1913575","Clarinda",41.3,2.1
"10172","2019","1921810","Donnellson",35.9,7.4
"10173","2019","1919720","Delmar",37.2,4.3
"10174","2019","1968070","Rockford",42.7,4.9
"10175","2019","1944985","Libertyville",41,7.9
"10176","2019","1907930","Braddyville",50,24.9
"10177","2019","1915105","College Springs",40.5,15
"10178","2019","1954705","Mount Pleasant",36.6,2.4
"10179","2019","1968565","Rome",39.1,8
"10180","2019","1984835","Westwood",58.4,5.9
"10181","2019","1912000","Cedar Rapids",36.3,0.5
"10182","2019","1912270","Center Point",33.3,2.8
"10183","2019","1935940","Hiawatha",34.9,7.5
"10184","2019","1965955","Reasnor",45.7,15.2
"10185","2019","1938415","Inwood",36.3,4.5
"10186","2019","1944670","Lester",40.5,9.4
"10187","2019","1978285","Tipton",40.4,4
"10188","2019","1985800","Williams",39,8.5
"10189","2019","1912315","Centerville",44.1,2.6
"10190","2019","1979410","Udell",40,15.4
"10191","2019","1956910","Nora Springs",38.1,6.2
"10192","2019","1917130","Crawfordsville",32.6,4.1
"10193","2019","1923790","East Peru",34.8,25.3
"10194","2019","1900730","Ainsworth",29.4,5.3
"10195","2019","1955110","Muscatine",36.1,1.2
"10196","2019","1975405","Stockport",27,8.4
"10197","2019","1916815","Coulter",43.3,12
"10198","2019","1964110","Popejoy",25.8,44
"10199","2019","1938595","Iowa City",26.5,0.5
"10200","2019","1976890","Swisher",40.4,5.6
"10201","2019","1934860","Harvey",41.9,10.5
"10202","2019","1971760","Seymour",53.7,7.1
"10203","2019","1944490","Lenox",40.8,3.3
"10204","2019","1949575","Marne",48.5,4.5
"10205","2019","1921360","Dickens",32.5,7.2
"10206","2019","1954390","Moulton",33,5.5
"10207","2019","1979680","Unionville",48,16.2
"10208","2019","1914430","Clinton",40.9,1.2
"10209","2019","1931665","Goose Lake",40.7,7.9
"10210","2019","1983370","Welton",45.3,12
"10211","2019","1912765","Charles City",44.1,4.3
"10212","2019","1923115","Dyersville",43.1,3.6
"10213","2019","1969690","Sageville",55.8,6.1
"10214","2019","1979095","Truesdale",38.5,19.8
"10215","2019","1953310","Monona",43.7,3.9
"10216","2019","1981345","Volga",51.1,7.8
"10217","2019","1919450","Dedham",33.6,6.2
"10218","2019","1927975","Floris",29.9,8.2
"10219","2019","1986610","Wiota",65.5,7.8
"10220","2019","1922620","Dumont",47.6,16.2
"10221","2019","1965910","Readlyn",40.3,6.6
"10222","2019","1945390","Linden",45.5,7
"10223","2019","1966045","Redfield",45.1,3.6
"10224","2019","1930000","Garrison",37.4,22.4
"10225","2019","1934635","Harris",41.5,10.5
"10226","2019","1928380","Forest City",35.4,3
"10227","2019","1959970","Ossian",47.2,7.4
"10228","2019","1955515","Nemaha",29.3,15.4
"10229","2019","1911755","Cedar Falls",27.2,0.9
"10230","2019","1942575","Lake Panorama CDP",61.5,6.3
"10231","2019","1945705","Little Cedar CDP",62.3,24.7
"10232","2019","1946785","Loveland CDP",NA,NA
"10233","2019","1951510","Meyer CDP",NA,NA
"10234","2019","1951600","Middle Amana CDP",41,5.8
"10235","2019","1952140","Miller CDP",NA,NA
"10236","2019","1952635","Mineola CDP",55.2,16.7
"10237","2019","1953085","Mona CDP",55.3,1
"10238","2019","1956190","New Haven CDP",27.3,25.5
"10239","2019","1960285","Otranto CDP",NA,NA
"10240","2019","1962175","Percival CDP",60.3,9.3
"10241","2019","1964155","Portland CDP",64.4,0.7
"10242","2019","1967530","River Sioux CDP",59.8,62.2
"10243","2019","1967890","Rochester CDP",41.5,16.6
"10244","2019","1968800","Roseville CDP",NA,NA
"10245","2019","1969825","St. Benedict CDP",57.5,15.9
"10246","2019","1970005","St. Joseph CDP",25.1,18.2
"10247","2019","1971715","Sexton CDP",NA,NA
"10248","2019","1973965","South Amana CDP",57.3,4.8
"10249","2019","1975540","Stone City CDP",61.6,6.7
"10250","2019","1976415","Sun Valley Lake CDP",68.5,1.2
"10251","2019","1978465","Toeterville CDP",72.2,24.3
"10252","2019","1979335","Twin Lakes CDP",59,5.6
"10253","2019","1982290","Washburn CDP",46.9,25.2
"10254","2019","1982515","Watkins CDP",61,8.3
"10255","2019","1983505","West Amana CDP",45.8,36.5
"10256","2019","1984495","Weston CDP",66.2,0.6
"10257","2019","1909235","Buffalo",40.5,6.6
"10258","2019","1947820","McCausland",36.6,5.2
"10259","2019","1950655","Maysville",44.5,15.3
"10260","2019","1961365","Panorama Park",51.3,19.5
"10261","2019","1906940","Blencoe",44.8,23.7
"10262","2019","1900910","Albia",43.9,3.3
"10263","2019","1933285","Guernsey",49.7,21.5
"10264","2019","1953490","Montezuma",33.3,2.6
"10265","2019","1980805","Victor",46.1,7
"10266","2019","1945165","Lime Springs",41.1,13.8
"10267","2019","1954120","Morning Sun",44,6.1
"10268","2019","1925365","Ely",36.5,1.5
"10269","2019","1949485","Marion",38.7,1.5
"10270","2019","1984315","West Liberty",31.4,3.8
"10271","2019","1910450","Cantril",25.9,1.9
"10272","2019","1910135","Camanche",49.3,3
"10273","2019","1932025","Grand Mound",37.1,8.5
"10274","2019","1928020","Floyd",41.6,15.3
"10275","2019","1944400","Le Mars",39,1.5
"10276","2019","1927210","Fenton",46.3,9.4
"10277","2019","1924915","Elliott",34.2,7.3
"10278","2019","1917490","Cromwell",58.3,12.8
"10279","2019","1916545","Correctionville",49.9,4.3
"10280","2019","1973335","Sioux City",34.4,0.3
"10281","2019","1918255","Dallas Center",38.8,4.6
"10282","2019","1913215","Chillicothe",41.4,4.3
"10283","2019","1929190","Fremont",33.4,2.8
"10284","2019","1983010","Webb",27.3,8.1
"10285","2019","1907480","Boone",39.2,1.5
"10286","2019","1977520","Terril",41.9,8
"10287","2019","1906175","Bertram",46.9,5.4
"10288","2019","1956685","Nichols",45.3,7.2
"10289","2019","1957045","Northboro",45.5,17.5
"10290","2019","1931980","Grand Junction",38.5,10.2
"10291","2019","1910765","Carlisle",36.3,3.4
"10292","2019","1941790","Knierim",41.6,2.8
"10293","2019","1972390","Sheldon",39.7,1.8
"10294","2019","1933645","Halbur",29.1,6.5
"10295","2019","1979815","University Park",29.8,5.4
"10296","2019","1929010","Frederika",30.5,12.9
"10297","2019","1973920","Somers",39.9,14.9
"10298","2019","1968925","Rossie",61.5,35.2
"10299","2019","1929550","Galt",14.5,30.5
"10300","2019","1930045","Garwin",46.6,6.3
"10301","2019","1948540","Malcom",42.5,9.1
"10302","2019","1980580","Ventura",38.9,16.8
"10303","2019","1977880","Thornton",33.9,5.1
"10304","2019","1982650","Waucoma",44.8,20.8
"10305","2019","1980490","Van Wert",59.6,8.2
"10306","2019","1973155","Silver City",38.8,18.2
"10307","2019","1975045","Stanwood",39.8,8.5
"10308","2019","1928290","Fontanelle",37.8,6.2
"10309","2019","1904240","Bagley",46.3,18.7
"10310","2019","1963570","Pleasanton",35.8,15.6
"10311","2019","1947370","Lu Verne",35.6,5.5
"10312","2019","1981705","Walcott",39.5,4
"10313","2019","1937155","Hopkinton",40.6,12.2
"10314","2019","1948180","Macksburg",50.5,9.1
"10315","2019","1962625","Peterson",35,4.9
"10316","2019","1913755","Clarksville",37.3,7.5
"10317","2019","1962355","Perry",35.4,3.2
"10318","2019","1922350","Drakesville",51.4,17.7
"10319","2019","1969015","Rowan",39.8,12.6
"10320","2019","1909820","Calamus",43,12.1
"10321","2019","1937335","Houghton",53.1,9.8
"10322","2019","1966135","Red Oak",42.3,1.8
"10323","2019","1973875","Solon",33.4,4.3
"10324","2019","1911170","Carson",39.1,9.6
"10325","2019","1940170","Kalona",40.1,4.5
"10326","2019","1967440","Riverside",41.3,3.2
"10327","2019","1902260","Anita",50,4.7
"10328","2019","1902620","Aredale",61.4,9.5
"10329","2019","1972435","Shell Rock",37.4,7.8
"10330","2019","1934455","Hardy",14.8,3.9
"10331","2019","1931350","Glenwood",40,3.6
"10332","2019","1924645","Elgin",40.5,8.2
"10333","2019","1953355","Monroe",38.3,5
"10334","2019","1963840","Plover",32.3,34.1
"10335","2019","1968520","Rolfe",42.4,15
"10336","2019","1946920","Lowden",40.4,4.1
"10337","2019","1926310","Exline",44.7,13.7
"10338","2019","1907345","Bonaparte",35.8,7.9
"10339","2019","1901000","Alburnett",32.6,6.7
"10340","2019","1981615","Wahpeton",65.3,4.4
"10341","2019","1934185","Hanlontown",44.1,7.8
"10342","2019","1940665","Kensett",50.5,10.9
"10343","2019","1965550","Randalia",41.8,26.1
"10344","2019","1976260","Sumner",42.5,3.3
"10345","2019","1925050","Ellsworth",31.1,4.2
"10346","2019","1914925","Coggon",35.2,3.8
"10347","2019","1967800","Robins",43.7,2.8
"10348","2019","1966540","Rhodes",43.5,18
"10349","2019","1919000","Davenport",36.7,0.5
"10350","2019","1973785","Soldier",34.6,11.6
"10351","2019","1979185","Turin",29.5,12.6
"10352","2019","1985215","Whiting",38.5,3.7
"10353","2019","1913350","Churdan",38.5,10.7
"10354","2019","1950205","Masonville",37.3,13.9
"10355","2019","1939450","Jefferson",43.5,2.2
"10356","2019","1974910","Stanhope",39.8,12.4
"10357","2019","1952815","Mingo",37.1,11.8
"10358","2019","1906760","Blairsburg",53.7,14.4
"10359","2019","1940215","Kamrar",48.2,9.6
"10360","2019","1908425","Bridgewater",53.1,12
"10361","2019","1907750","Boxholm",50,5.8
"10362","2019","1948450","Madrid",45.6,3.5
"10363","2019","1958665","Ogden",46.6,2.6
"10364","2019","1904780","Bassett",63,11.7
"10365","2019","1961320","Panora",38.6,5.2
"10366","2019","1986385","Winfield",38.5,4.7
"10367","2019","1902530","Archer",47.5,16.2
"10368","2019","1981120","Vining",59,15.6
"10369","2019","1925095","Elma",49,8.1
"10370","2019","1929055","Fredonia",30.7,13.6
"10371","2019","1934590","Harpers Ferry",66.4,2.5
"10372","2019","1913485","Clare",38.1,11.3
"10373","2019","1901720","Amana CDP",49.7,21.1
"10374","2019","1902035","Anderson CDP",22.9,11.6
"10375","2019","1904735","Bartlett CDP",NA,NA
"10376","2019","1903430","Athelstan CDP",NA,NA
"10377","2019","1905200","Beaverdale CDP",46.7,12.3
"10378","2019","1905870","Bentley CDP",40.7,15.3
"10379","2019","1924420","Eldon",41.6,4.5
"10380","2019","1945480","Linn Grove",43.9,27.2
"10381","2019","1913845","Clayton",70.3,7.1
"10382","2019","1924825","Elkport",53,20.5
"10383","2019","1947055","Luana",48.1,9.9
"10384","2019","1948000","McGregor",48.6,7.7
"10385","2019","1909280","Buffalo Center",42.8,6.8
"10386","2019","1913125","Chester",31,14.3
"10387","2019","1965010","Protivin",40,9
"10388","2019","1944715","Letts",41.9,12.4
"10389","2019","1906850","Blakesburg",57.6,7.3
"10390","2019","1908605","Britt",46,2.7
"10391","2019","1931575","Goodell",47.5,18.1
"10392","2019","1902305","Ankeny",32.4,0.6
"10393","2019","1964020","Polk City",33.9,2.7
"10394","2019","1923430","Earlville",49.1,7.8
"10395","2019","1932610","Greeley",41.5,8.2
"10396","2019","1948810","Manchester",43.9,3
"10397","2019","1909550","Burlington",42.5,1
"10398","2019","1954165","Morrison",54.5,19.7
"10399","2019","1975720","Stout",42.9,11.2
"10400","2019","1953175","Mondamin",44,11.3
"10401","2019","1970185","St. Paul",34.7,7.8
"10402","2019","1975000","Stanton",53.9,4.7
"10403","2019","1902800","Arispe",30.2,9.2
"10404","2019","1943275","Lansing",55,8.9
"10405","2019","1955785","New Albin",40.5,8.9
"10406","2019","1905365","Bedford",39.2,2.1
"10407","2019","1906985","Blockton",52.3,5
"10408","2019","1915960","Conway",59.2,30
"10409","2019","1941610","Kiron",43.6,13.5
"10410","2019","1984630","Westside",52.9,5
"10411","2019","1972210","Sheffield",45.9,9.4
"10412","2019","1916230","Coralville",32,1.7
"10413","2019","1978060","Tiffin",32.7,2.9
"10414","2019","1979770","University Heights",28.8,3.9
"10415","2019","1942015","Knoxville",40.9,2.8
"10416","2019","1963750","Pleasantville",35.4,4.1
"10417","2019","1915825","Conrad",48.5,5.4
"10418","2019","1983325","Wellsburg",41.4,4.9
"10419","2019","1952860","Missouri Valley",43.3,3.2
"10420","2019","1986835","Woodbine",46.6,9.1
"10421","2019","1933960","Hampton",38.8,4.6
"10422","2019","1934365","Hansell",58.2,25
"10423","2019","1936345","Hills",41.5,8
"10424","2019","1962040","Pella",35.1,1.9
"10425","2019","1964875","Promise City",55.5,13.7
"10426","2019","1948990","Manson",39.2,6.3
"10427","2019","1979140","Truro",27.6,6.9
"10428","2019","1941115","Keystone",44.6,9.6
"10429","2019","1947505","Luzerne",47.3,19.2
"10430","2019","1972480","Shellsburg",50.5,5.7
"10431","2019","1959565","Orient",37.1,5.5
"10432","2019","1928965","Fredericksburg",42.4,6.1
"10433","2019","1943815","Lawler",48.5,9
"10434","2019","1955335","Nashua",44.1,3.2
"10435","2019","1957495","North Washington",42.2,12.5
"10436","2019","1903025","Arnolds Park",58.8,5.7
"10437","2019","1974415","Spirit Lake",42.5,5.7
"10438","2019","1904645","Barnum",36,5.8
